INF.9.A1;G 0.18
INF.9.A2;G 0.18
INF.9.A2;G 0.29
INF.9.A2;G 0.37
INF.9.A3;G 0.14
INF.9.A3;G 0.16
INF.9.A3;G 0.19
INF.9.A3;G 0.21
INF.9.A3;G 0.22
INF.9.A3;G 0.30
INF.9.A3;G 0.44
INF.9.A3;G 0.46
INF.9.A4;G 0.14
INF.9.A4;G 0.18
INF.9.A4;G 0.19
INF.9.A4;G 0.31
INF.9.A5;G 0.14
INF.9.A5;G 0.18
INF.9.A5;G 0.19
INF.9.A6;G 0.14
INF.9.A6;G 0.18
INF.9.A6;G 0.19
INF.9.A7;G 0.29
INF.9.A8;G 0.18
INF.9.A8;G 0.29
INF.9.A9;G 0.14
INF.9.A9;G 0.16
INF.9.A9;G 0.19
INF.9.A9;G 0.22
INF.9.A10;G 0.16
INF.9.A10;G 0.18
INF.9.A11;G 0.14
INF.9.A11;G 0.18
INF.9.A11;G 0.29
INF.9.A12;G 0.14
INF.9.A12;G 0.19
