SYS.2.1.A1;G 0.30
SYS.2.1.A3;G 0.28
SYS.2.1.A6;G 0.39
SYS.2.1.A8;G 0.22
SYS.2.1.A8;G 0.30
SYS.2.1.A9;G 0.18
SYS.2.1.A10;G 0.18
SYS.2.1.A11;G 0.18
SYS.2.1.A13;G 0.21
SYS.2.1.A13;G 0.30
SYS.2.1.A14;G 0.28
SYS.2.1.A15;G 0.23
SYS.2.1.A15;G 0.30
SYS.2.1.A16;G 0.23
SYS.2.1.A16;G 0.28
SYS.2.1.A16;G 0.30
SYS.2.1.A18;G 0.15
SYS.2.1.A18;G 0.46
SYS.2.1.A20;G 0.18
SYS.2.1.A20;G 0.21
SYS.2.1.A20;G 0.30
SYS.2.1.A21;G 0.14
SYS.2.1.A21;G 0.15
SYS.2.1.A23;G 0.22
SYS.2.1.A23;G 0.23
SYS.2.1.A23;G 0.25
SYS.2.1.A23;G 0.31
SYS.2.1.A24;G 0.14
SYS.2.1.A24;G 0.21
SYS.2.1.A24;G 0.23
SYS.2.1.A24;G 0.31
SYS.2.1.A24;G 0.39
SYS.2.1.A26;G 0.23
SYS.2.1.A26;G 0.28
SYS.2.1.A27;G 0.19
SYS.2.1.A27;G 0.45
SYS.2.1.A28;G 0.14
SYS.2.1.A28;G 0.19
SYS.2.1.A28;G 0.31
SYS.2.1.A29;G 0.25
SYS.2.1.A29;G 0.26
SYS.2.1.A30;G 0.25
SYS.2.1.A30;G 0.26
SYS.2.1.A30;G 0.31
SYS.2.1.A31;G 0.23
SYS.2.1.A31;G 0.30
SYS.2.1.A31;G 0.40
SYS.2.1.A32;G 0.23
SYS.2.1.A32;G 0.28
SYS.2.1.A33;G 0.23
SYS.2.1.A33;G 0.31
SYS.2.1.A33;G 0.39
SYS.2.1.A34;G 0.21
SYS.2.1.A34;G 0.31
SYS.2.1.A34;G 0.39
SYS.2.1.A34;G 0.45
SYS.2.1.A35;G 0.14
SYS.2.1.A35;G 0.15
SYS.2.1.A35;G 0.19
SYS.2.1.A35;G 0.40
SYS.2.1.A36;G 0.21
SYS.2.1.A37;G 0.14
SYS.2.1.A37;G 0.19
SYS.2.1.A37;G 0.23
SYS.2.1.A37;G 0.30
SYS.2.1.A37;G 0.36
SYS.2.1.A38;G 0.25
SYS.2.1.A38;G 0.26
SYS.2.1.A39;G 0.8
SYS.2.1.A39;G 0.26
SYS.2.1.A40;G 0.18
SYS.2.1.A41;G 0.27
SYS.2.1.A42;G 0.19
SYS.2.1.A42;G 0.29
SYS.2.1.A43;G 0.18
SYS.2.1.A43;G 0.29
SYS.2.1.A44;G 0.18
SYS.2.1.A44;G 0.30
SYS.2.1.A44;G 0.31
SYS.2.1.A45;G 0.37
