CON.8.A1;G 0.18
CON.8.A2;G 0.18
CON.8.A2;G 0.29
CON.8.A3;G 0.18
CON.8.A3;G 0.20
CON.8.A5;G 0.18
CON.8.A5;G 0.28
CON.8.A6;G 0.20
CON.8.A6;G 0.46
CON.8.A7;G 0.28
CON.8.A8;G 0.19
CON.8.A8;G 0.28
CON.8.A8;G 0.29
CON.8.A10;G 0.18
CON.8.A10;G 0.45
CON.8.A10;G 0.46
CON.8.A11;G 0.18
CON.8.A11;G 0.29
CON.8.A11;G 0.31
CON.8.A12;G 0.18
CON.8.A12;G 0.45
CON.8.A14;G 0.28
CON.8.A16;G 0.18
CON.8.A16;G 0.28
CON.8.A17;G 0.28
CON.8.A18;G 0.18
CON.8.A18;G 0.28
CON.8.A19;G 0.22
CON.8.A19;G 0.31
CON.8.A19;G 0.46
CON.8.A20;G 0.19
CON.8.A20;G 0.28
CON.8.A21;G 0.18
CON.8.A22;G 0.18
CON.8.A22;G 0.28
