SYS.3.2.3.A1;G 0.14
SYS.3.2.3.A1;G 0.16
SYS.3.2.3.A1;G 0.19
SYS.3.2.3.A1;G 0.21
SYS.3.2.3.A1;G 0.22
SYS.3.2.3.A1;G 0.23
SYS.3.2.3.A1;G 0.25
SYS.3.2.3.A1;G 0.28
SYS.3.2.3.A1;G 0.29
SYS.3.2.3.A1;G 0.30
SYS.3.2.3.A1;G 0.32
SYS.3.2.3.A1;G 0.37
SYS.3.2.3.A1;G 0.38
SYS.3.2.3.A1;G 0.41
SYS.3.2.3.A1;G 0.46
SYS.3.2.3.A2;G 0.11
SYS.3.2.3.A2;G 0.14
SYS.3.2.3.A2;G 0.19
SYS.3.2.3.A2;G 0.29
SYS.3.2.3.A2;G 0.36
SYS.3.2.3.A2;G 0.38
SYS.3.2.3.A2;G 0.46
SYS.3.2.3.A7;G 0.19
SYS.3.2.3.A7;G 0.21
SYS.3.2.3.A7;G 0.22
SYS.3.2.3.A7;G 0.23
SYS.3.2.3.A7;G 0.30
SYS.3.2.3.A7;G 0.32
SYS.3.2.3.A7;G 0.35
SYS.3.2.3.A7;G 0.37
SYS.3.2.3.A7;G 0.38
SYS.3.2.3.A7;G 0.41
SYS.3.2.3.A7;G 0.46
SYS.3.2.3.A12;G 0.14
SYS.3.2.3.A12;G 0.16
SYS.3.2.3.A12;G 0.19
SYS.3.2.3.A12;G 0.32
SYS.3.2.3.A12;G 0.35
SYS.3.2.3.A12;G 0.36
SYS.3.2.3.A12;G 0.37
SYS.3.2.3.A12;G 0.41
SYS.3.2.3.A12;G 0.42
SYS.3.2.3.A12;G 0.46
SYS.3.2.3.A13;G 0.14
SYS.3.2.3.A13;G 0.16
SYS.3.2.3.A13;G 0.19
SYS.3.2.3.A13;G 0.21
SYS.3.2.3.A13;G 0.22
SYS.3.2.3.A13;G 0.23
SYS.3.2.3.A13;G 0.26
SYS.3.2.3.A13;G 0.28
SYS.3.2.3.A13;G 0.29
SYS.3.2.3.A13;G 0.30
SYS.3.2.3.A13;G 0.32
SYS.3.2.3.A13;G 0.36
SYS.3.2.3.A13;G 0.37
SYS.3.2.3.A13;G 0.38
SYS.3.2.3.A13;G 0.41
SYS.3.2.3.A13;G 0.42
SYS.3.2.3.A13;G 0.46
SYS.3.2.3.A14;G 0.9
SYS.3.2.3.A14;G 0.11
SYS.3.2.3.A14;G 0.14
SYS.3.2.3.A14;G 0.16
SYS.3.2.3.A14;G 0.19
SYS.3.2.3.A14;G 0.23
SYS.3.2.3.A14;G 0.29
SYS.3.2.3.A15;G 0.11
SYS.3.2.3.A15;G 0.19
SYS.3.2.3.A15;G 0.29
SYS.3.2.3.A15;G 0.46
SYS.3.2.3.A17;G 0.14
SYS.3.2.3.A17;G 0.16
SYS.3.2.3.A17;G 0.19
SYS.3.2.3.A17;G 0.21
SYS.3.2.3.A17;G 0.22
SYS.3.2.3.A17;G 0.23
SYS.3.2.3.A17;G 0.32
SYS.3.2.3.A17;G 0.36
SYS.3.2.3.A17;G 0.46
SYS.3.2.3.A18;G 0.26
SYS.3.2.3.A18;G 0.28
SYS.3.2.3.A21;G 0.14
SYS.3.2.3.A21;G 0.19
SYS.3.2.3.A21;G 0.21
SYS.3.2.3.A21;G 0.25
SYS.3.2.3.A21;G 0.26
SYS.3.2.3.A21;G 0.28
SYS.3.2.3.A21;G 0.32
SYS.3.2.3.A21;G 0.39
SYS.3.2.3.A21;G 0.41
SYS.3.2.3.A21;G 0.46
SYS.3.2.3.A23;G 0.11
SYS.3.2.3.A23;G 0.16
SYS.3.2.3.A23;G 0.27
SYS.3.2.3.A23;G 0.30
SYS.3.2.3.A25;G 0.16
SYS.3.2.3.A25;G 0.19
SYS.3.2.3.A25;G 0.29
SYS.3.2.3.A25;G 0.35
SYS.3.2.3.A25;G 0.46
SYS.3.2.3.A26;G 0.11
SYS.3.2.3.A26;G 0.14
SYS.3.2.3.A26;G 0.16
SYS.3.2.3.A26;G 0.19
SYS.3.2.3.A26;G 0.21
SYS.3.2.3.A26;G 0.22
SYS.3.2.3.A26;G 0.23
SYS.3.2.3.A26;G 0.28
SYS.3.2.3.A26;G 0.29
SYS.3.2.3.A26;G 0.30
SYS.3.2.3.A26;G 0.32
SYS.3.2.3.A26;G 0.35
SYS.3.2.3.A26;G 0.36
SYS.3.2.3.A26;G 0.38
SYS.3.2.3.A26;G 0.39
SYS.3.2.3.A26;G 0.41
SYS.3.2.3.A26;G 0.42
SYS.3.2.3.A26;G 0.46
