NET.3.2.A1;G 0.18
NET.3.2.A2;G 0.14
NET.3.2.A2;G 0.19
NET.3.2.A2;G 0.23
NET.3.2.A3;G 0.23
NET.3.2.A3;G 0.40
NET.3.2.A3;G 0.43
NET.3.2.A4;G 0.19
NET.3.2.A4;G 0.22
NET.3.2.A4;G 0.23
NET.3.2.A4;G 0.30
NET.3.2.A4;G 0.46
NET.3.2.A6;G 0.23
NET.3.2.A6;G 0.30
NET.3.2.A7;G 0.27
NET.3.2.A8;G 0.22
NET.3.2.A8;G 0.23
NET.3.2.A8;G 0.43
NET.3.2.A9;G 0.37
NET.3.2.A10;G 0.41
NET.3.2.A10;G 0.43
NET.3.2.A14;G 0.18
NET.3.2.A15;G 0.18
NET.3.2.A15;G 0.20
NET.3.2.A16;G 0.23
NET.3.2.A16;G 0.40
NET.3.2.A17;G 0.23
NET.3.2.A18;G 0.9
NET.3.2.A18;G 0.23
NET.3.2.A18;G 0.30
NET.3.2.A19;G 0.40
NET.3.2.A19;G 0.41
NET.3.2.A20;G 0.23
NET.3.2.A21;G 0.18
NET.3.2.A21;G 0.23
NET.3.2.A21;G 0.29
NET.3.2.A21;G 0.39
NET.3.2.A22;G 0.22
NET.3.2.A22;G 0.43
NET.3.2.A22;G 0.46
NET.3.2.A23;G 0.9
NET.3.2.A23;G 0.18
NET.3.2.A23;G 0.25
NET.3.2.A23;G 0.27
NET.3.2.A24;G 0.18
NET.3.2.A25;G 0.22
NET.3.2.A25;G 0.23
NET.3.2.A25;G 0.43
NET.3.2.A25;G 0.46
NET.3.2.A26;G 0.18
NET.3.2.A26;G 0.25
NET.3.2.A26;G 0.27
NET.3.2.A27;G 0.14
NET.3.2.A27;G 0.19
NET.3.2.A27;G 0.21
NET.3.2.A27;G 0.23
NET.3.2.A27;G 0.26
NET.3.2.A28;G 0.39
NET.3.2.A29;G 0.9
NET.3.2.A29;G 0.18
NET.3.2.A29;G 0.25
NET.3.2.A29;G 0.27
NET.3.2.A30;G 0.27
NET.3.2.A31;G 0.18
NET.3.2.A32;G 0.9
NET.3.2.A32;G 0.18
NET.3.2.A32;G 0.27
