DER.1.A1;G 0.29
DER.1.A2;G 0.29
DER.1.A2;G 0.38
DER.1.A3;G 0.29
DER.1.A3;G 0.33
DER.1.A4;G 0.29
DER.1.A4;G 0.31
DER.1.A5;G 0.29
DER.1.A5;G 0.39
DER.1.A6;G 0.18
DER.1.A6;G 0.22
DER.1.A6;G 0.25
DER.1.A6;G 0.26
DER.1.A6;G 0.27
DER.1.A6;G 0.29
DER.1.A7;G 0.27
DER.1.A7;G 0.30
DER.1.A7;G 0.31
DER.1.A9;G 0.29
DER.1.A9;G 0.39
DER.1.A10;G 0.23
DER.1.A10;G 0.29
DER.1.A10;G 0.30
DER.1.A10;G 0.39
DER.1.A11;G 0.29
DER.1.A11;G 0.39
DER.1.A12;G 0.29
DER.1.A13;G 0.27
DER.1.A13;G 0.29
DER.1.A13;G 0.39
DER.1.A14;G 0.27
DER.1.A14;G 0.31
DER.1.A14;G 0.33
DER.1.A15;G 0.29
DER.1.A15;G 0.37
DER.1.A15;G 0.39
DER.1.A15;G 0.46
DER.1.A16;G 0.18
DER.1.A16;G 0.21
DER.1.A16;G 0.23
DER.1.A16;G 0.29
DER.1.A16;G 0.40
DER.1.A16;G 0.46
DER.1.A17;G 0.29
DER.1.A18;G 0.29
DER.1.A18;G 0.32
DER.1.A18;G 0.46
