DER.2.3.A1;G 0.14
DER.2.3.A1;G 0.18
DER.2.3.A1;G 0.40
DER.2.3.A1;G 0.41
DER.2.3.A1;G 0.42
DER.2.3.A1;G 0.45
DER.2.3.A1;G 0.46
DER.2.3.A2;G 0.14
DER.2.3.A2;G 0.15
DER.2.3.A2;G 0.16
DER.2.3.A2;G 0.18
DER.2.3.A2;G 0.21
DER.2.3.A2;G 0.22
DER.2.3.A2;G 0.23
DER.2.3.A2;G 0.24
DER.2.3.A2;G 0.32
DER.2.3.A2;G 0.39
DER.2.3.A2;G 0.41
DER.2.3.A2;G 0.43
DER.2.3.A2;G 0.45
DER.2.3.A2;G 0.46
DER.2.3.A3;G 0.14
DER.2.3.A3;G 0.18
DER.2.3.A3;G 0.22
DER.2.3.A3;G 0.23
DER.2.3.A3;G 0.32
DER.2.3.A3;G 0.45
DER.2.3.A3;G 0.46
DER.2.3.A4;G 0.14
DER.2.3.A4;G 0.15
DER.2.3.A4;G 0.16
DER.2.3.A4;G 0.18
DER.2.3.A4;G 0.21
DER.2.3.A4;G 0.22
DER.2.3.A4;G 0.23
DER.2.3.A4;G 0.24
DER.2.3.A4;G 0.32
DER.2.3.A4;G 0.39
DER.2.3.A4;G 0.40
DER.2.3.A4;G 0.41
DER.2.3.A4;G 0.43
DER.2.3.A4;G 0.45
DER.2.3.A4;G 0.46
DER.2.3.A5;G 0.14
DER.2.3.A5;G 0.15
DER.2.3.A5;G 0.18
DER.2.3.A5;G 0.23
DER.2.3.A5;G 0.28
DER.2.3.A5;G 0.32
DER.2.3.A5;G 0.41
DER.2.3.A5;G 0.42
DER.2.3.A6;G 0.18
DER.2.3.A6;G 0.19
DER.2.3.A6;G 0.28
DER.2.3.A6;G 0.29
DER.2.3.A6;G 0.31
DER.2.3.A7;G 0.14
DER.2.3.A7;G 0.15
DER.2.3.A7;G 0.16
DER.2.3.A7;G 0.18
DER.2.3.A7;G 0.20
DER.2.3.A7;G 0.21
DER.2.3.A7;G 0.22
DER.2.3.A7;G 0.23
DER.2.3.A7;G 0.24
DER.2.3.A7;G 0.28
DER.2.3.A7;G 0.32
DER.2.3.A7;G 0.39
DER.2.3.A7;G 0.40
DER.2.3.A7;G 0.41
DER.2.3.A7;G 0.43
DER.2.3.A7;G 0.45
DER.2.3.A7;G 0.46
DER.2.3.A8;G 0.14
DER.2.3.A8;G 0.15
DER.2.3.A8;G 0.16
DER.2.3.A8;G 0.18
DER.2.3.A8;G 0.22
DER.2.3.A8;G 0.43
DER.2.3.A8;G 0.45
DER.2.3.A8;G 0.46
DER.2.3.A9;G 0.14
DER.2.3.A9;G 0.15
DER.2.3.A9;G 0.16
DER.2.3.A9;G 0.18
DER.2.3.A9;G 0.21
DER.2.3.A9;G 0.22
DER.2.3.A9;G 0.23
DER.2.3.A9;G 0.39
DER.2.3.A9;G 0.41
DER.2.3.A9;G 0.43
DER.2.3.A9;G 0.46
DER.2.3.A10;G 0.14
DER.2.3.A10;G 0.15
DER.2.3.A10;G 0.16
DER.2.3.A10;G 0.18
DER.2.3.A10;G 0.21
DER.2.3.A10;G 0.22
DER.2.3.A10;G 0.23
DER.2.3.A10;G 0.24
DER.2.3.A10;G 0.28
DER.2.3.A10;G 0.32
DER.2.3.A10;G 0.39
DER.2.3.A10;G 0.41
DER.2.3.A10;G 0.43
DER.2.3.A10;G 0.46
